id,DAUID,Division code,Division name,Population,Total population 15 years and over by labour force activity,Employed,Unemployed,Employment rate,Unemployment rate
2676,35202676,3520,Toronto,592.0,465.0,350.0,15.0,75.3,4.1
2677,35202677,3520,Toronto,528.0,425.0,270.0,25.0,63.5,8.5
2678,35202678,3520,Toronto,416.0,320.0,265.0,0.0,82.8,0.0
2679,35202679,3520,Toronto,526.0,390.0,235.0,15.0,60.3,6.0
2680,35202680,3520,Toronto,402.0,325.0,215.0,10.0,66.2,4.3
2681,35202681,3520,Toronto,461.0,370.0,265.0,15.0,71.6,5.4
2682,35202682,3520,Toronto,658.0,520.0,350.0,35.0,67.3,9.0
2683,35202683,3520,Toronto,503.0,430.0,250.0,15.0,58.1,5.7
2684,35202684,3520,Toronto,575.0,510.0,330.0,0.0,64.7,0.0
2685,35202685,3520,Toronto,551.0,410.0,285.0,0.0,69.5,0.0
2686,35202686,3520,Toronto,477.0,335.0,250.0,0.0,74.6,0.0
2687,35202687,3520,Toronto,542.0,445.0,210.0,10.0,47.2,4.5
2688,35202688,3520,Toronto,566.0,455.0,320.0,25.0,70.3,7.2
2689,35202689,3520,Toronto,528.0,390.0,255.0,10.0,65.4,3.8
2690,35202690,3520,Toronto,473.0,365.0,210.0,20.0,57.5,8.9
2691,35202691,3520,Toronto,526.0,425.0,310.0,0.0,72.9,0.0
2692,35202692,3520,Toronto,1342.0,1175.0,860.0,35.0,73.2,3.9
2694,35202694,3520,Toronto,810.0,640.0,460.0,15.0,71.9,3.2
2695,35202695,3520,Toronto,440.0,325.0,190.0,0.0,58.5,0.0
2699,35202699,3520,Toronto,391.0,320.0,230.0,20.0,71.9,7.8
2700,35202700,3520,Toronto,595.0,490.0,285.0,30.0,58.2,9.5
2701,35202701,3520,Toronto,627.0,405.0,270.0,0.0,66.7,0.0
2702,35202702,3520,Toronto,1599.0,1420.0,885.0,35.0,62.3,3.8
2703,35202703,3520,Toronto,449.0,315.0,165.0,25.0,52.4,13.5
2704,35202704,3520,Toronto,428.0,350.0,165.0,10.0,47.1,6.1
2705,35202705,3520,Toronto,1429.0,1370.0,450.0,30.0,32.8,6.3
2706,35202706,3520,Toronto,552.0,460.0,290.0,35.0,63.0,10.8
2707,35202707,3520,Toronto,729.0,615.0,345.0,25.0,56.1,6.7
2712,35202712,3520,Toronto,869.0,710.0,460.0,35.0,64.8,7.0
2722,35202722,3520,Toronto,1328.0,860.0,475.0,15.0,55.2,3.1
2727,35202727,3520,Toronto,545.0,375.0,180.0,55.0,48.0,22.9
2733,35202733,3520,Toronto,1755.0,1435.0,720.0,145.0,50.2,16.8
2735,35202735,3520,Toronto,1386.0,965.0,445.0,60.0,46.1,11.9
2736,35202736,3520,Toronto,924.0,745.0,305.0,85.0,40.9,21.8
2739,35202739,3520,Toronto,686.0,565.0,280.0,20.0,49.6,6.6
2741,35202741,3520,Toronto,449.0,390.0,220.0,15.0,56.4,6.4
2742,35202742,3520,Toronto,397.0,315.0,195.0,0.0,61.9,0.0
2743,35202743,3520,Toronto,784.0,665.0,430.0,45.0,64.7,9.5
2744,35202744,3520,Toronto,519.0,410.0,275.0,30.0,67.1,9.8
2745,35202745,3520,Toronto,515.0,430.0,240.0,10.0,55.8,4.2
2746,35202746,3520,Toronto,451.0,365.0,210.0,40.0,57.5,16.0
2747,35202747,3520,Toronto,635.0,535.0,280.0,20.0,52.3,6.7
2748,35202748,3520,Toronto,906.0,700.0,460.0,45.0,65.7,9.0
2749,35202749,3520,Toronto,347.0,270.0,150.0,15.0,55.6,9.1
2750,35202750,3520,Toronto,801.0,645.0,475.0,30.0,73.6,5.9
2751,35202751,3520,Toronto,385.0,330.0,190.0,35.0,57.6,15.9
2752,35202752,3520,Toronto,456.0,365.0,195.0,10.0,53.4,4.9
2753,35202753,3520,Toronto,439.0,360.0,175.0,10.0,48.6,5.4
2756,35202756,3520,Toronto,477.0,405.0,250.0,10.0,61.7,3.8
2757,35202757,3520,Toronto,410.0,340.0,200.0,15.0,58.8,7.0
2758,35202758,3520,Toronto,489.0,395.0,275.0,0.0,69.6,0.0
2760,35202760,3520,Toronto,631.0,525.0,325.0,15.0,61.9,4.4
2761,35202761,3520,Toronto,480.0,365.0,205.0,20.0,56.2,8.9
2762,35202762,3520,Toronto,958.0,750.0,500.0,10.0,66.7,2.0
2763,35202763,3520,Toronto,628.0,540.0,375.0,15.0,69.4,3.9
2764,35202764,3520,Toronto,451.0,375.0,275.0,10.0,73.3,3.5
2765,35202765,3520,Toronto,552.0,480.0,275.0,15.0,57.3,5.2
2767,35202767,3520,Toronto,461.0,380.0,230.0,0.0,60.5,0.0
2768,35202768,3520,Toronto,706.0,610.0,385.0,45.0,63.1,10.5
2769,35202769,3520,Toronto,512.0,420.0,305.0,20.0,72.6,6.2
2770,35202770,3520,Toronto,579.0,475.0,360.0,20.0,75.8,5.3
2771,35202771,3520,Toronto,546.0,440.0,260.0,10.0,59.1,3.6
2772,35202772,3520,Toronto,552.0,425.0,280.0,25.0,65.9,8.2
2773,35202773,3520,Toronto,586.0,495.0,305.0,50.0,61.6,14.1
2774,35202774,3520,Toronto,498.0,355.0,235.0,15.0,66.2,6.1
2775,35202775,3520,Toronto,505.0,375.0,225.0,10.0,60.0,4.3
2776,35202776,3520,Toronto,664.0,485.0,285.0,10.0,58.8,3.4
2777,35202777,3520,Toronto,626.0,480.0,265.0,10.0,55.2,3.7
2778,35202778,3520,Toronto,618.0,545.0,395.0,0.0,72.5,0.0
2779,35202779,3520,Toronto,425.0,320.0,225.0,15.0,70.3,6.2
2787,35202787,3520,Toronto,583.0,490.0,355.0,20.0,72.4,5.3
2788,35202788,3520,Toronto,1021.0,930.0,565.0,15.0,60.8,2.6
2789,35202789,3520,Toronto,483.0,430.0,250.0,20.0,58.1,7.4
2790,35202790,3520,Toronto,550.0,525.0,200.0,15.0,38.1,7.0
2791,35202791,3520,Toronto,536.0,495.0,275.0,10.0,55.6,3.5
2792,35202792,3520,Toronto,371.0,315.0,180.0,10.0,57.1,5.3
2793,35202793,3520,Toronto,1650.0,1615.0,1065.0,45.0,65.9,4.1
2797,35202797,3520,Toronto,548.0,440.0,330.0,35.0,75.0,9.6
2798,35202798,3520,Toronto,577.0,520.0,415.0,10.0,79.8,2.4
2799,35202799,3520,Toronto,395.0,380.0,240.0,10.0,63.2,4.2
2800,35202800,3520,Toronto,431.0,420.0,225.0,25.0,53.6,10.2
2801,35202801,3520,Toronto,594.0,565.0,330.0,35.0,58.4,9.5
2802,35202802,3520,Toronto,536.0,500.0,255.0,35.0,51.0,12.1
2803,35202803,3520,Toronto,551.0,460.0,290.0,15.0,63.0,4.9
2804,35202804,3520,Toronto,1002.0,925.0,600.0,20.0,64.9,3.2
2805,35202805,3520,Toronto,649.0,555.0,395.0,45.0,71.2,10.2
2806,35202806,3520,Toronto,800.0,705.0,510.0,35.0,72.3,6.5
2807,35202807,3520,Toronto,483.0,455.0,250.0,15.0,54.9,5.6
2808,35202808,3520,Toronto,471.0,420.0,290.0,10.0,69.0,3.3
2809,35202809,3520,Toronto,259.0,265.0,205.0,15.0,77.4,6.8
2810,35202810,3520,Toronto,414.0,355.0,210.0,20.0,59.2,8.5
2811,35202811,3520,Toronto,807.0,680.0,465.0,25.0,68.4,5.1
2812,35202812,3520,Toronto,526.0,470.0,375.0,0.0,79.8,0.0
2813,35202813,3520,Toronto,460.0,370.0,265.0,0.0,71.6,0.0
2814,35202814,3520,Toronto,285.0,270.0,190.0,15.0,70.4,7.3
2817,35202817,3520,Toronto,1366.0,1305.0,820.0,40.0,62.8,4.7
2818,35202818,3520,Toronto,898.0,845.0,655.0,25.0,77.5,3.6
2819,35202819,3520,Toronto,,805.0,435.0,25.0,54.0,5.4
2820,35202820,3520,Toronto,1205.0,1165.0,735.0,60.0,63.1,7.5
2821,35202821,3520,Toronto,821.0,800.0,530.0,35.0,66.2,6.1
2823,35202823,3520,Toronto,799.0,765.0,435.0,20.0,56.9,4.3
2840,35202840,3520,Toronto,,210.0,135.0,10.0,64.3,6.9
2842,35202842,3520,Toronto,321.0,300.0,210.0,30.0,70.0,12.5
2843,35202843,3520,Toronto,478.0,445.0,290.0,35.0,65.2,10.8
2845,35202845,3520,Toronto,377.0,360.0,295.0,10.0,81.9,3.3
2846,35202846,3520,Toronto,273.0,245.0,190.0,0.0,77.6,0.0
2847,35202847,3520,Toronto,1045.0,895.0,295.0,70.0,33.0,19.2
2848,35202848,3520,Toronto,705.0,575.0,295.0,65.0,51.3,18.1
2850,35202850,3520,Toronto,771.0,,,,,
2878,35202878,3520,Toronto,441.0,410.0,245.0,0.0,59.8,0.0
2879,35202879,3520,Toronto,1375.0,1190.0,775.0,55.0,65.1,6.6
2880,35202880,3520,Toronto,672.0,585.0,365.0,30.0,62.4,7.6
2881,35202881,3520,Toronto,460.0,385.0,280.0,10.0,72.7,3.4
2882,35202882,3520,Toronto,599.0,520.0,375.0,0.0,72.1,0.0
2883,35202883,3520,Toronto,327.0,275.0,190.0,0.0,69.1,0.0
2884,35202884,3520,Toronto,474.0,390.0,215.0,20.0,55.1,8.3
2886,35202886,3520,Toronto,479.0,400.0,255.0,10.0,63.8,3.8
2887,35202887,3520,Toronto,423.0,375.0,270.0,20.0,72.0,6.9
2888,35202888,3520,Toronto,476.0,355.0,215.0,0.0,60.6,0.0
2889,35202889,3520,Toronto,427.0,365.0,270.0,20.0,74.0,6.9
2890,35202890,3520,Toronto,580.0,495.0,385.0,15.0,77.8,3.8
2891,35202891,3520,Toronto,588.0,440.0,335.0,0.0,76.1,0.0
2892,35202892,3520,Toronto,319.0,310.0,175.0,10.0,56.5,5.4
2893,35202893,3520,Toronto,587.0,540.0,385.0,50.0,71.3,11.5
2894,35202894,3520,Toronto,641.0,570.0,370.0,15.0,64.9,3.9
2895,35202895,3520,Toronto,532.0,460.0,230.0,20.0,50.0,8.2
2896,35202896,3520,Toronto,484.0,375.0,230.0,10.0,61.3,4.3
2897,35202897,3520,Toronto,471.0,375.0,210.0,10.0,56.0,4.5
2898,35202898,3520,Toronto,468.0,350.0,245.0,0.0,70.0,0.0
2899,35202899,3520,Toronto,542.0,420.0,290.0,15.0,69.0,4.9
2900,35202900,3520,Toronto,667.0,560.0,430.0,10.0,76.8,2.3
2901,35202901,3520,Toronto,487.0,420.0,315.0,10.0,75.0,3.1
2902,35202902,3520,Toronto,441.0,365.0,330.0,10.0,90.4,2.9
2903,35202903,3520,Toronto,637.0,580.0,445.0,30.0,76.7,6.3
2904,35202904,3520,Toronto,505.0,420.0,350.0,10.0,83.3,2.8
2905,35202905,3520,Toronto,545.0,405.0,260.0,25.0,64.2,8.9
2906,35202906,3520,Toronto,509.0,425.0,285.0,15.0,67.1,5.0
2907,35202907,3520,Toronto,496.0,440.0,350.0,15.0,79.5,4.2
2910,35202910,3520,Toronto,414.0,375.0,240.0,0.0,64.0,0.0
2911,35202911,3520,Toronto,568.0,455.0,325.0,20.0,71.4,5.8
2912,35202912,3520,Toronto,455.0,405.0,310.0,30.0,76.5,8.8
2918,35202918,3520,Toronto,643.0,525.0,340.0,30.0,64.8,8.2
2919,35202919,3520,Toronto,507.0,430.0,300.0,45.0,69.8,13.2
2920,35202920,3520,Toronto,592.0,475.0,330.0,30.0,69.5,8.3
2928,35202928,3520,Toronto,630.0,565.0,330.0,10.0,58.4,2.9
2930,35202930,3520,Toronto,482.0,405.0,290.0,0.0,71.6,0.0
2931,35202931,3520,Toronto,597.0,585.0,420.0,30.0,71.8,6.6
2932,35202932,3520,Toronto,476.0,420.0,215.0,35.0,51.2,14.0
2933,35202933,3520,Toronto,621.0,505.0,255.0,10.0,50.5,3.9
2935,35202935,3520,Toronto,527.0,465.0,315.0,15.0,67.7,4.5
2936,35202936,3520,Toronto,509.0,395.0,255.0,15.0,64.6,5.7
2937,35202937,3520,Toronto,619.0,480.0,335.0,20.0,69.8,5.6
2938,35202938,3520,Toronto,486.0,380.0,295.0,10.0,77.6,3.3
2939,35202939,3520,Toronto,633.0,505.0,340.0,20.0,67.3,5.5
2940,35202940,3520,Toronto,428.0,360.0,225.0,0.0,62.5,0.0
2941,35202941,3520,Toronto,500.0,385.0,285.0,10.0,74.0,3.3
2942,35202942,3520,Toronto,568.0,450.0,280.0,15.0,62.2,5.1
2943,35202943,3520,Toronto,653.0,590.0,445.0,25.0,75.4,5.4
2944,35202944,3520,Toronto,770.0,680.0,365.0,10.0,53.7,2.6
2945,35202945,3520,Toronto,470.0,360.0,215.0,0.0,59.7,0.0
2946,35202946,3520,Toronto,604.0,495.0,310.0,10.0,62.6,3.1
2947,35202947,3520,Toronto,804.0,725.0,535.0,30.0,73.8,5.3
2948,35202948,3520,Toronto,316.0,280.0,185.0,15.0,66.1,7.3
2949,35202949,3520,Toronto,618.0,550.0,365.0,25.0,66.4,6.4
2950,35202950,3520,Toronto,557.0,485.0,225.0,15.0,46.4,6.2
2951,35202951,3520,Toronto,388.0,320.0,205.0,0.0,64.1,0.0
2952,35202952,3520,Toronto,504.0,410.0,280.0,15.0,68.3,5.0
2953,35202953,3520,Toronto,481.0,380.0,225.0,10.0,59.2,4.3
2954,35202954,3520,Toronto,485.0,360.0,240.0,0.0,66.7,0.0
2955,35202955,3520,Toronto,568.0,450.0,325.0,40.0,72.2,10.8
2965,35202965,3520,Toronto,888.0,640.0,325.0,30.0,50.8,8.6
2966,35202966,3520,Toronto,306.0,255.0,100.0,65.0,39.2,40.6
2967,35202967,3520,Toronto,473.0,400.0,190.0,15.0,47.5,7.5
2968,35202968,3520,Toronto,723.0,605.0,280.0,20.0,46.3,6.6
2969,35202969,3520,Toronto,704.0,400.0,260.0,35.0,65.0,11.9
2970,35202970,3520,Toronto,491.0,315.0,165.0,25.0,52.4,13.2
2971,35202971,3520,Toronto,589.0,505.0,335.0,15.0,66.3,4.3
2972,35202972,3520,Toronto,500.0,415.0,270.0,15.0,65.1,5.2
2973,35202973,3520,Toronto,441.0,365.0,210.0,20.0,57.5,8.7
2974,35202974,3520,Toronto,388.0,370.0,170.0,0.0,45.9,0.0
2975,35202975,3520,Toronto,340.0,305.0,110.0,0.0,36.1,0.0
2976,35202976,3520,Toronto,377.0,330.0,125.0,15.0,37.9,10.7
2977,35202977,3520,Toronto,281.0,250.0,95.0,0.0,38.0,0.0
2982,35202982,3520,Toronto,302.0,265.0,115.0,0.0,43.4,0.0
2983,35202983,3520,Toronto,513.0,435.0,210.0,35.0,48.3,14.3
2984,35202984,3520,Toronto,708.0,675.0,355.0,0.0,52.6,0.0
2985,35202985,3520,Toronto,320.0,275.0,185.0,0.0,67.3,0.0
2986,35202986,3520,Toronto,491.0,410.0,255.0,35.0,62.2,12.1
2987,35202987,3520,Toronto,502.0,425.0,235.0,0.0,55.3,0.0
2988,35202988,3520,Toronto,475.0,430.0,215.0,0.0,50.0,0.0
2989,35202989,3520,Toronto,436.0,370.0,205.0,10.0,55.4,4.7
2990,35202990,3520,Toronto,922.0,785.0,475.0,60.0,60.5,11.0
2991,35202991,3520,Toronto,383.0,375.0,165.0,15.0,44.0,8.3
2992,35202992,3520,Toronto,590.0,495.0,280.0,0.0,56.6,0.0
2993,35202993,3520,Toronto,896.0,760.0,460.0,15.0,60.5,3.2
2994,35202994,3520,Toronto,345.0,345.0,240.0,0.0,69.6,0.0
2995,35202995,3520,Toronto,373.0,300.0,185.0,10.0,61.7,5.3
2996,35202996,3520,Toronto,625.0,535.0,260.0,10.0,48.6,3.7
2997,35202997,3520,Toronto,634.0,565.0,300.0,0.0,53.1,0.0
2998,35202998,3520,Toronto,559.0,455.0,255.0,10.0,56.0,3.8
2999,35202999,3520,Toronto,436.0,390.0,165.0,0.0,42.3,0.0
3000,35203000,3520,Toronto,661.0,595.0,340.0,0.0,57.1,0.0
3001,35203001,3520,Toronto,542.0,480.0,295.0,25.0,61.5,7.7
3002,35203002,3520,Toronto,610.0,545.0,305.0,10.0,56.0,3.2
3003,35203003,3520,Toronto,554.0,450.0,320.0,15.0,71.1,4.5
3004,35203004,3520,Toronto,666.0,550.0,360.0,40.0,65.5,10.1
3005,35203005,3520,Toronto,576.0,485.0,250.0,25.0,51.5,9.1
3006,35203006,3520,Toronto,528.0,445.0,260.0,30.0,58.4,10.3
3007,35203007,3520,Toronto,618.0,500.0,280.0,20.0,56.0,6.6
3008,35203008,3520,Toronto,497.0,450.0,285.0,20.0,63.3,6.6
3009,35203009,3520,Toronto,420.0,350.0,205.0,0.0,58.6,0.0
3015,35203015,3520,Toronto,303.0,240.0,100.0,15.0,41.7,13.6
3016,35203016,3520,Toronto,643.0,555.0,285.0,15.0,51.4,5.0
3018,35203018,3520,Toronto,263.0,200.0,140.0,15.0,70.0,9.4
3026,35203026,3520,Toronto,689.0,515.0,325.0,55.0,63.1,14.5
3027,35203027,3520,Toronto,799.0,660.0,465.0,30.0,70.5,6.1
3028,35203028,3520,Toronto,465.0,370.0,270.0,20.0,73.0,6.9
3029,35203029,3520,Toronto,278.0,,,,,
3030,35203030,3520,Toronto,437.0,360.0,215.0,10.0,59.7,4.3
3031,35203031,3520,Toronto,1086.0,920.0,485.0,65.0,52.7,11.8
3032,35203032,3520,Toronto,433.0,340.0,200.0,0.0,58.8,0.0
3033,35203033,3520,Toronto,384.0,305.0,195.0,10.0,63.9,4.9
3034,35203034,3520,Toronto,703.0,520.0,245.0,65.0,47.1,21.3
3035,35203035,3520,Toronto,614.0,490.0,350.0,15.0,71.4,4.1
3036,35203036,3520,Toronto,460.0,345.0,225.0,20.0,65.2,8.3
3037,35203037,3520,Toronto,514.0,385.0,210.0,20.0,54.5,8.5
3038,35203038,3520,Toronto,1028.0,815.0,505.0,45.0,62.0,8.2
3039,35203039,3520,Toronto,531.0,420.0,275.0,30.0,65.5,9.7
3040,35203040,3520,Toronto,423.0,320.0,180.0,0.0,56.2,0.0
3041,35203041,3520,Toronto,908.0,710.0,465.0,45.0,65.5,8.8
3042,35203042,3520,Toronto,607.0,500.0,300.0,30.0,60.0,9.2
3043,35203043,3520,Toronto,434.0,370.0,225.0,25.0,60.8,9.8
3044,35203044,3520,Toronto,390.0,300.0,165.0,10.0,55.0,5.6
3045,35203045,3520,Toronto,641.0,525.0,380.0,10.0,72.4,2.6
3046,35203046,3520,Toronto,417.0,320.0,215.0,0.0,67.2,0.0
3047,35203047,3520,Toronto,679.0,520.0,315.0,15.0,60.6,4.5
3048,35203048,3520,Toronto,536.0,430.0,265.0,15.0,61.6,5.3
3049,35203049,3520,Toronto,259.0,195.0,145.0,0.0,74.4,0.0
3050,35203050,3520,Toronto,392.0,320.0,185.0,15.0,57.8,7.5
3051,35203051,3520,Toronto,948.0,705.0,485.0,40.0,68.8,7.6
3052,35203052,3520,Toronto,165.0,125.0,120.0,0.0,96.0,0.0
3053,35203053,3520,Toronto,1265.0,920.0,545.0,65.0,59.2,10.7
3054,35203054,3520,Toronto,1185.0,965.0,640.0,25.0,66.3,3.7
3055,35203055,3520,Toronto,597.0,450.0,305.0,15.0,67.8,4.7
3056,35203056,3520,Toronto,1053.0,780.0,470.0,70.0,60.3,12.8
3057,35203057,3520,Toronto,1110.0,795.0,515.0,25.0,64.8,4.7
3058,35203058,3520,Toronto,591.0,505.0,355.0,0.0,70.3,0.0
3059,35203059,3520,Toronto,323.0,280.0,140.0,10.0,50.0,6.9
3060,35203060,3520,Toronto,292.0,230.0,135.0,15.0,58.7,10.3
3061,35203061,3520,Toronto,641.0,515.0,265.0,10.0,51.5,3.6
3064,35203064,3520,Toronto,460.0,345.0,160.0,20.0,46.4,10.8
3071,35203071,3520,Toronto,437.0,325.0,200.0,0.0,61.5,0.0
3072,35203072,3520,Toronto,418.0,330.0,250.0,20.0,75.8,7.4
3073,35203073,3520,Toronto,363.0,260.0,110.0,25.0,42.3,17.9
3074,35203074,3520,Toronto,517.0,360.0,180.0,0.0,50.0,0.0
3075,35203075,3520,Toronto,742.0,620.0,305.0,60.0,49.2,16.4
3077,35203077,3520,Toronto,397.0,320.0,200.0,10.0,62.5,4.8
3079,35203079,3520,Toronto,315.0,245.0,160.0,10.0,65.3,5.9
3080,35203080,3520,Toronto,368.0,285.0,185.0,30.0,64.9,14.3
3081,35203081,3520,Toronto,382.0,315.0,185.0,10.0,58.7,5.0
3082,35203082,3520,Toronto,419.0,350.0,250.0,15.0,71.4,5.7
3086,35203086,3520,Toronto,981.0,820.0,460.0,55.0,56.1,10.7
3087,35203087,3520,Toronto,624.0,555.0,285.0,40.0,51.4,12.3
3093,35203093,3520,Toronto,688.0,545.0,280.0,25.0,51.4,8.3
3094,35203094,3520,Toronto,562.0,505.0,285.0,25.0,56.4,7.9
3095,35203095,3520,Toronto,603.0,500.0,285.0,0.0,57.0,0.0
3096,35203096,3520,Toronto,774.0,625.0,360.0,25.0,57.6,6.4
3097,35203097,3520,Toronto,528.0,485.0,270.0,25.0,55.7,8.5
3098,35203098,3520,Toronto,511.0,425.0,250.0,0.0,58.8,0.0
3102,35203102,3520,Toronto,381.0,330.0,145.0,10.0,43.9,6.9
3105,35203105,3520,Toronto,397.0,340.0,235.0,10.0,69.1,4.0
3107,35203107,3520,Toronto,681.0,570.0,285.0,10.0,50.0,3.4
3108,35203108,3520,Toronto,619.0,500.0,275.0,30.0,55.0,9.8
3109,35203109,3520,Toronto,514.0,390.0,330.0,10.0,84.6,3.0
3110,35203110,3520,Toronto,478.0,330.0,250.0,10.0,75.8,3.9
3111,35203111,3520,Toronto,559.0,450.0,275.0,10.0,61.1,3.6
3112,35203112,3520,Toronto,456.0,375.0,255.0,0.0,68.0,0.0
3113,35203113,3520,Toronto,278.0,235.0,190.0,0.0,80.9,0.0
3126,35203126,3520,Toronto,625.0,530.0,305.0,45.0,57.5,12.7
3127,35203127,3520,Toronto,969.0,850.0,565.0,25.0,66.5,4.2
3128,35203128,3520,Toronto,361.0,295.0,170.0,15.0,57.6,8.1
3129,35203129,3520,Toronto,455.0,380.0,260.0,10.0,68.4,3.6
3130,35203130,3520,Toronto,482.0,420.0,325.0,25.0,77.4,7.1
3131,35203131,3520,Toronto,1282.0,1010.0,685.0,70.0,67.8,9.3
3132,35203132,3520,Toronto,513.0,440.0,300.0,35.0,68.2,10.4
3133,35203133,3520,Toronto,313.0,,,,,
3134,35203134,3520,Toronto,407.0,360.0,215.0,15.0,59.7,6.4
3135,35203135,3520,Toronto,469.0,385.0,200.0,15.0,51.9,7.0
3136,35203136,3520,Toronto,425.0,360.0,220.0,10.0,61.1,4.3
3137,35203137,3520,Toronto,672.0,575.0,330.0,0.0,57.4,0.0
3138,35203138,3520,Toronto,437.0,310.0,215.0,0.0,69.4,0.0
3139,35203139,3520,Toronto,507.0,400.0,290.0,15.0,72.5,4.9
3140,35203140,3520,Toronto,705.0,565.0,385.0,15.0,68.1,3.7
3141,35203141,3520,Toronto,421.0,370.0,240.0,0.0,64.9,0.0
3142,35203142,3520,Toronto,494.0,385.0,245.0,0.0,63.6,0.0
3143,35203143,3520,Toronto,540.0,440.0,280.0,30.0,63.6,9.7
3144,35203144,3520,Toronto,572.0,455.0,300.0,80.0,65.9,21.1
3146,35203146,3520,Toronto,861.0,775.0,525.0,20.0,67.7,3.7
3147,35203147,3520,Toronto,960.0,840.0,525.0,55.0,62.5,9.5
3148,35203148,3520,Toronto,446.0,425.0,255.0,0.0,60.0,0.0
3149,35203149,3520,Toronto,340.0,275.0,210.0,20.0,76.4,8.9
3150,35203150,3520,Toronto,444.0,360.0,265.0,0.0,73.6,0.0
3151,35203151,3520,Toronto,431.0,335.0,210.0,30.0,62.7,12.8
3152,35203152,3520,Toronto,602.0,515.0,340.0,0.0,66.0,0.0
3153,35203153,3520,Toronto,579.0,455.0,325.0,30.0,71.4,8.6
3154,35203154,3520,Toronto,460.0,370.0,250.0,0.0,67.6,0.0
3155,35203155,3520,Toronto,1719.0,1585.0,1430.0,45.0,90.2,3.0
3156,35203156,3520,Toronto,,500.0,350.0,30.0,70.0,7.9
3159,35203159,3520,Toronto,1381.0,1315.0,1075.0,85.0,81.7,7.4
3160,35203160,3520,Toronto,1599.0,1410.0,1125.0,50.0,79.8,4.3
3162,35203162,3520,Toronto,977.0,895.0,690.0,55.0,77.1,7.4
3163,35203163,3520,Toronto,599.0,565.0,400.0,10.0,70.8,2.4
3164,35203164,3520,Toronto,1642.0,1560.0,1335.0,30.0,85.6,2.2
3167,35203167,3520,Toronto,328.0,280.0,180.0,10.0,64.3,5.4
3170,35203170,3520,Toronto,673.0,455.0,330.0,30.0,72.5,8.3
3174,35203174,3520,Toronto,627.0,540.0,335.0,15.0,62.0,4.3
3175,35203175,3520,Toronto,1011.0,940.0,595.0,40.0,63.3,6.3
3176,35203176,3520,Toronto,851.0,775.0,555.0,50.0,71.6,8.3
3177,35203177,3520,Toronto,499.0,430.0,280.0,30.0,65.1,9.7
3183,35203183,3520,Toronto,514.0,500.0,325.0,20.0,65.0,5.8
3184,35203184,3520,Toronto,454.0,415.0,310.0,10.0,74.7,3.1
3185,35203185,3520,Toronto,751.0,,,,,
3190,35203190,3520,Toronto,947.0,845.0,600.0,45.0,71.0,7.0
3191,35203191,3520,Toronto,256.0,230.0,185.0,10.0,80.4,5.3
3192,35203192,3520,Toronto,503.0,370.0,200.0,25.0,54.1,11.1
3193,35203193,3520,Toronto,365.0,325.0,205.0,30.0,63.1,12.5
3194,35203194,3520,Toronto,567.0,500.0,330.0,25.0,66.0,7.0
3195,35203195,3520,Toronto,678.0,540.0,260.0,45.0,48.1,14.8
3196,35203196,3520,Toronto,300.0,255.0,185.0,15.0,72.5,7.5
3197,35203197,3520,Toronto,453.0,395.0,280.0,10.0,70.9,3.4
3198,35203198,3520,Toronto,390.0,320.0,175.0,15.0,54.7,7.9
3199,35203199,3520,Toronto,896.0,575.0,355.0,40.0,61.7,10.1
3200,35203200,3520,Toronto,753.0,660.0,310.0,20.0,47.0,6.0
3201,35203201,3520,Toronto,643.0,490.0,265.0,25.0,54.1,8.6
3202,35203202,3520,Toronto,462.0,360.0,250.0,25.0,69.4,9.3
3203,35203203,3520,Toronto,327.0,290.0,205.0,20.0,70.7,8.9
3204,35203204,3520,Toronto,317.0,260.0,165.0,0.0,63.5,0.0
3206,35203206,3520,Toronto,737.0,660.0,490.0,35.0,74.2,6.7
3208,35203208,3520,Toronto,395.0,350.0,240.0,10.0,68.6,4.0
3209,35203209,3520,Toronto,639.0,510.0,285.0,20.0,55.9,6.7
3210,35203210,3520,Toronto,294.0,245.0,150.0,15.0,61.2,9.1
3211,35203211,3520,Toronto,345.0,270.0,155.0,15.0,57.4,8.8
3212,35203212,3520,Toronto,444.0,390.0,305.0,10.0,78.2,3.2
3213,35203213,3520,Toronto,443.0,395.0,280.0,40.0,70.9,12.3
3214,35203214,3520,Toronto,373.0,305.0,210.0,15.0,68.9,6.7
3215,35203215,3520,Toronto,2060.0,1665.0,1245.0,20.0,74.8,1.6
3216,35203216,3520,Toronto,444.0,330.0,140.0,45.0,42.4,24.3
3217,35203217,3520,Toronto,535.0,475.0,375.0,25.0,78.9,6.2
3218,35203218,3520,Toronto,565.0,450.0,310.0,20.0,68.9,6.1
3219,35203219,3520,Toronto,389.0,330.0,225.0,20.0,68.2,8.2
3220,35203220,3520,Toronto,353.0,310.0,190.0,25.0,61.3,11.9
3221,35203221,3520,Toronto,560.0,485.0,270.0,40.0,55.7,12.9
3222,35203222,3520,Toronto,677.0,575.0,275.0,45.0,47.8,13.8
3223,35203223,3520,Toronto,241.0,225.0,130.0,35.0,57.8,21.2
3224,35203224,3520,Toronto,489.0,415.0,215.0,25.0,51.8,10.2
3225,35203225,3520,Toronto,491.0,420.0,280.0,40.0,66.7,12.3
3226,35203226,3520,Toronto,546.0,430.0,280.0,30.0,65.1,9.5
3227,35203227,3520,Toronto,590.0,500.0,230.0,35.0,46.0,12.7
